PROLIFIC_PID,SESSION_ID,STUDY_ID,age,completedAt,country,createdAt,education,gender,q0,q1,q10,q11,q12,q13,q14,q15,q16,q2,q3,q4,q5,q6,q7,q8,q9,selectedMovies,techknow,testGroup,useForImprovementsForOthers,useForRecommendations,useForSharing,work
5ecb8fc45a04af34ab803ed7,5f86b1dd52f7360008ac9d1e,5f8574e1321766020cfa1d2e,36,"Wed, 14 Oct 2020 08:11:55 GMT",GB,"Wed, 14 Oct 2020 08:08:10 GMT",Bachelor's degree,Male,4,4,2,4,4,5,1,2,5,5,2,3,3,4,4,4,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 534, 'poster_path': '/jyAgiqVSx5fl0NNj7WoGGKweXrL.jpg', 'title': 'Departed, The (2006)'}, {'movieId': 924, 'poster_path': '/6yoghtyTpznpBik8EngEmJskVUO.jpg', 'title': 'Seven (a.k.a. Se7en) (1995)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 72, 'poster_path': '/or1gBugydmjToAEq7OZY0owwFk.jpg', 'title': 'Braveheart (1995)'}, {'movieId': 614, 'poster_path': '/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg', 'title': 'Inglourious Basterds (2009)'}, {'movieId': 263, 'poster_path': '/6UTzw3kipgTYAJCX8GExoXzcVOx.jpg', 'title': 'Trainspotting (1996)'}, {'movieId': 283, 'poster_path': '/48auuGpzl9KSZixAKwj8yKBNIv4.jpg', 'title': 'Big Lebowski, The (1998)'}, {'movieId': 876, 'poster_path': '/rIfKIYMbwVlnAXOOaQRsm34GW3S.jpg', 'title': 'Up (2009)'}, {'movieId': 645, 'poster_path': '/kve20tXwUZpu4GUX8l6X7Z4jmL6.jpg', 'title': 'Shutter Island (2010)'}, {'movieId': 93, 'poster_path': '/wcJFUcbPfXJRXRNXNFfF0W6dpx.jpg', 'title': 'Terminator 2: Judgment Day (1991)'}, {'movieId': 558, 'poster_path': '/d4DuphCHCjVUyffExnK5nLbn39K.jpg', 'title': 'Bourne Ultimatum, The (2007)'}, {'movieId': 207, 'poster_path': '/vN6jGCuzefysLVFrzK3Vs6xAdu1.jpg', 'title': 'Bourne Identity, The (2002)'}]",I have a good idea of the technical details,b,True,True,False,Employed full time
5ebc3cab996d20063629cb90,5f86afca1aba212067670d28,5f8574e1321766020cfa1d2e,20,"Wed, 14 Oct 2020 08:01:17 GMT",US,"Wed, 14 Oct 2020 07:59:19 GMT",High school,Male,4,5,4,4,4,4,2,2,5,3,4,4,3,5,2,4,4,"[{'movieId': 262, 'poster_path': '/4hRtelqMooXuVUVXuMYt3KbdCWM.jpg', 'title': 'Wallace & Gromit: A Close Shave (1995)'}, {'movieId': 2538, 'poster_path': '/tWkYclnnChwoMMBFECsEjd5hb77.jpg', 'title': 'Wallace & Gromit: The Best of Aardman Animation (1996)'}, {'movieId': 70, 'poster_path': '/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg', 'title': 'Toy Story (1995)'}, {'movieId': 751, 'poster_path': '/yk4J4aewWYNiBhD49WD7UaBBn37.jpg', 'title': 'Her (2013)'}, {'movieId': 1018, 'poster_path': '/rrBuGu0Pjq7Y2BWSI6teGfZzviY.jpg', 'title': 'Heat (1995)'}]",I have a vague idea of the technical details,b,True,True,True,Employed full time
5d6ef023cfe0a400198f911e,5f86a3f5cc2ed61faee1ca6d,5f8574e1321766020cfa1d2e,31,"Wed, 14 Oct 2020 07:19:47 GMT",US,"Wed, 14 Oct 2020 07:15:56 GMT",Bachelor's degree,Male,5,5,2,3,2,4,1,1,5,4,3,4,4,5,4,4,3,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 297, 'poster_path': '/k1lICEYRpJeFRIRfjxYwmpO9LTu.jpg', 'title': 'Fight Club (1999)'}, {'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 1710, 'poster_path': '/gA49wTJMIr3TUM6fEDkjeGxkYgZ.jpg', 'title': 'Office Space (1999)'}]",I have a vague idea of the technical details,c,True,True,True,Employed full time
5f79d776107b1d5dfc52e672,5f868b851512501d20b34dcb,5f8574e1321766020cfa1d2e,32,"Wed, 14 Oct 2020 05:35:13 GMT",US,"Wed, 14 Oct 2020 05:30:42 GMT",Ph.D. or higher,Male,4,5,2,2,2,3,4,4,5,4,4,4,3,4,5,5,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}]",I have a good idea of the technical details,c,True,True,True,Employed full time
,,,52,"Wed, 14 Oct 2020 08:45:36 GMT",DK,"Wed, 14 Oct 2020 08:40:13 GMT",Trade or technical school,Male,4,4,4,4,5,4,5,5,5,3,4,4,4,4,3,4,3,"[{'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 291, 'poster_path': '/c2gsmSQ2Cqv8zosqKOCwRS0GFBS.jpg', 'title': 'American History X (1998)'}, {'movieId': 1823, 'poster_path': '/w7WxNbb0mcWpwDMd3pJA7LQRfnt.jpg', 'title': 'Intouchables (2011)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 724, 'poster_path': '/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg', 'title': 'Django Unchained (2012)'}]",I am very knowledgeable,d,True,True,True,Employed full time
,,,26,"Wed, 14 Oct 2020 18:14:10 GMT",DK,"Wed, 14 Oct 2020 18:08:16 GMT",Master's degree,Female,4,4,2,2,4,4,4,4,5,3,4,3,3,4,5,5,4,"[{'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 586, 'poster_path': '/Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg', 'title': 'WALL·E (2008)'}, {'movieId': 876, 'poster_path': '/rIfKIYMbwVlnAXOOaQRsm34GW3S.jpg', 'title': 'Up (2009)'}, {'movieId': 3027, 'poster_path': '/eKi8dIrr8voobbaGzDpe8w0PVbC.jpg', 'title': 'Coco (2017)'}, {'movieId': 806, 'poster_path': '/lRHE0vzf3oYJrhbsHXjIkF4Tl5A.jpg', 'title': 'Inside Out (2015)'}, {'movieId': 3024, 'poster_path': '/ls6zswrOZVhCXQBh96DlbnLBajM.jpg', 'title': 'About Time (2013)'}, {'movieId': 5506, 'poster_path': '/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg', 'title': 'Hidden Figures (2016)'}, {'movieId': 2007, 'poster_path': '/7XLSwxpfpPoJyTdJVot6a42TS2V.jpg', 'title': 'Help, The (2011)'}, {'movieId': 905, 'poster_path': '/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg', 'title': 'Zootopia (2016)'}, {'movieId': 526, 'poster_path': '/tFnTds88mCuLcLPBseK1kF2E3qv.jpg', 'title': 'Little Miss Sunshine (2006)'}, {'movieId': 236, 'poster_path': '/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg', 'title': 'Incredibles, The (2004)'}, {'movieId': 664, 'poster_path': '/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 1 (2010)'}]",I don't know any technical details,b,True,True,True,Employed full time
5f589ffc7723ca016bd3a44f,5f86b1d7f813c300091fc844,5f8574e1321766020cfa1d2e,33,"Wed, 14 Oct 2020 08:21:15 GMT",US,"Wed, 14 Oct 2020 08:17:18 GMT",Master's degree,Male,4,4,3,4,4,3,5,4,5,4,4,4,4,4,4,3,4,"[{'movieId': 688, 'poster_path': '/da22ZBmrDOXOCDRvr8Gic8ldhv4.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 2 (2011)'}, {'movieId': 1766, 'poster_path': '/mf4i9zZVXMmqWsEb9D0OAY7k3t.jpg', 'title': 'Inside Man (2006)'}, {'movieId': 1094, 'poster_path': '/6w1tl5bvnMVc8qenSwqUPFF4MKr.jpg', 'title': 'L.A. Confidential (1997)'}, {'movieId': 227, 'poster_path': '/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg', 'title': 'Lord of the Rings: The Return of the King, The (2003)'}, {'movieId': 291, 'poster_path': '/c2gsmSQ2Cqv8zosqKOCwRS0GFBS.jpg', 'title': 'American History X (1998)'}]",I have a good idea of the technical details,d,True,True,True,Employed full time
5d30d73c681aa10016377994,5f86b1d88984c9000baa4004,5f8574e1321766020cfa1d2e,33,"Wed, 14 Oct 2020 08:11:25 GMT",GB,"Wed, 14 Oct 2020 08:08:06 GMT",Bachelor's degree,Female,4,4,2,2,2,2,4,4,5,4,4,4,4,4,4,4,4,"[{'movieId': 252, 'poster_path': '/bUPmtQzrRhzqYySeiMpv7GurAfm.jpg', 'title': 'Usual Suspects, The (1995)'}, {'movieId': 89, 'poster_path': '/lKb6h6LURE33I3GRFYgHBUfjwSU.jpg', 'title': ""Schindler's List (1993)""}, {'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 268, 'poster_path': '/AjTtJNumZyUDz33VtMlF1K8JPsE.jpg', 'title': 'Reservoir Dogs (1992)'}]",I have a good idea of the technical details,b,True,True,True,Employed full time
5efef1c48c837e41c9db3a9f,5f86b1da3b7c8b00097fb781,5f8574e1321766020cfa1d2e,36,"Wed, 14 Oct 2020 08:12:23 GMT",GB,"Wed, 14 Oct 2020 08:08:05 GMT",Bachelor's degree,Female,3,3,2,2,3,5,2,2,5,2,4,3,3,3,2,3,3,"[{'movieId': 654, 'poster_path': '/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg', 'title': 'Inception (2010)'}, {'movieId': 48, 'poster_path': '/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg', 'title': 'Eternal Sunshine of the Spotless Mind (2004)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 805, 'poster_path': '/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg', 'title': 'The Martian (2015)'}, {'movieId': 586, 'poster_path': '/Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg', 'title': 'WALL·E (2008)'}, {'movieId': 757, 'poster_path': '/1WicOAzPkpBWajjvcFazPLIuu0A.jpg', 'title': 'Grand Budapest Hotel, The (2014)'}, {'movieId': 783, 'poster_path': '/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg', 'title': 'The Imitation Game (2014)'}, {'movieId': 203, 'poster_path': '/mV4k9qlrdvECe4COBTN256FROR3.jpg', 'title': 'Beautiful Mind, A (2001)'}, {'movieId': 876, 'poster_path': '/rIfKIYMbwVlnAXOOaQRsm34GW3S.jpg', 'title': 'Up (2009)'}, {'movieId': 645, 'poster_path': '/kve20tXwUZpu4GUX8l6X7Z4jmL6.jpg', 'title': 'Shutter Island (2010)'}, {'movieId': 411, 'poster_path': '/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg', 'title': 'Catch Me If You Can (2002)'}, {'movieId': 773, 'poster_path': '/qymaJhucquUwjpb8oiqynMeXnID.jpg', 'title': 'Gone Girl (2014)'}, {'movieId': 665, 'poster_path': '/uQ538BfYLDJh3GXlzRZLo0j7PFj.jpg', 'title': ""King's Speech, The (2010)""}, {'movieId': 3025, 'poster_path': '/pCURNjeomWbMSdiP64gj8NVVHTQ.jpg', 'title': 'Room (2015)'}, {'movieId': 842, 'poster_path': '/gCgt1WARPZaXnq523ySQEUKinCs.jpg', 'title': 'Groundhog Day (1993)'}]",I have a good idea of the technical details,a,True,True,True,Employed full time
5f58e08810850b08c7f8a4fd,5f868bca5f282b1edbd9ab59,5f8574e1321766020cfa1d2e,37,"Wed, 14 Oct 2020 05:40:39 GMT",US,"Wed, 14 Oct 2020 05:30:43 GMT",Master's degree,Female,4,5,4,5,4,3,4,3,5,4,5,4,5,4,4,3,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 260, 'poster_path': '/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg', 'title': 'Silence of the Lambs, The (1991)'}, {'movieId': 758, 'poster_path': '/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg', 'title': 'Interstellar (2014)'}, {'movieId': 29, 'poster_path': '/slVnvaH6fpF22154vnjQJdXCVZd.jpg', 'title': ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""}]",I have a vague idea of the technical details,d,True,True,True,Employed full time
5ecc435f67903641cf1a86a2,5f86c0d8f2ea0b0008d2c1d7,5f8574e1321766020cfa1d2e,35,"Wed, 14 Oct 2020 09:15:42 GMT",GB,"Wed, 14 Oct 2020 09:12:09 GMT",Bachelor's degree,Female,4,4,4,4,4,5,1,1,5,4,4,4,4,4,4,4,4,"[{'movieId': 0, 'poster_path': '/pbL5p4YGsqx2xxhQmsW8qBSasdS.jpg', 'title': 'Pulp Fiction (1994)'}, {'movieId': 48, 'poster_path': '/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg', 'title': 'Eternal Sunshine of the Spotless Mind (2004)'}, {'movieId': 295, 'poster_path': '/wby9315QzVKdW9BonAefg8jGTTb.jpg', 'title': 'American Beauty (1999)'}, {'movieId': 263, 'poster_path': '/6UTzw3kipgTYAJCX8GExoXzcVOx.jpg', 'title': 'Trainspotting (1996)'}, {'movieId': 1686, 'poster_path': '/8MgjEszEYY6tW4aNsFMo7zYjytR.jpg', 'title': 'Moon (2009)'}, {'movieId': 283, 'poster_path': '/48auuGpzl9KSZixAKwj8yKBNIv4.jpg', 'title': 'Big Lebowski, The (1998)'}, {'movieId': 747, 'poster_path': '/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg', 'title': 'Dallas Buyers Club (2013)'}, {'movieId': 751, 'poster_path': '/yk4J4aewWYNiBhD49WD7UaBBn37.jpg', 'title': 'Her (2013)'}, {'movieId': 526, 'poster_path': '/tFnTds88mCuLcLPBseK1kF2E3qv.jpg', 'title': 'Little Miss Sunshine (2006)'}]",I have a vague idea of the technical details,c,True,True,True,Employed full time
5f7df877611d2505c0672374,5f86b1cc2f7ab1000b896b8c,5f8574e1321766020cfa1d2e,48,"Wed, 14 Oct 2020 08:13:43 GMT",US,"Wed, 14 Oct 2020 08:08:49 GMT",Master's degree,Male,5,5,2,2,3,4,3,5,5,5,5,5,5,5,5,5,5,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 758, 'poster_path': '/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg', 'title': 'Interstellar (2014)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}, {'movieId': 227, 'poster_path': '/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg', 'title': 'Lord of the Rings: The Return of the King, The (2003)'}, {'movieId': 537, 'poster_path': '/pvSESD7ujxWZwtYDb9l57qE0ywq.jpg', 'title': 'Prestige, The (2006)'}, {'movieId': 2538, 'poster_path': '/tWkYclnnChwoMMBFECsEjd5hb77.jpg', 'title': 'Wallace & Gromit: The Best of Aardman Animation (1996)'}, {'movieId': 262, 'poster_path': '/4hRtelqMooXuVUVXuMYt3KbdCWM.jpg', 'title': 'Wallace & Gromit: A Close Shave (1995)'}, {'movieId': 72, 'poster_path': '/or1gBugydmjToAEq7OZY0owwFk.jpg', 'title': 'Braveheart (1995)'}, {'movieId': 167, 'poster_path': '/fIssD3w3SvIhPPmVo4WMgZDVLID.jpg', 'title': 'Sixth Sense, The (1999)'}, {'movieId': 916, 'poster_path': '/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg', 'title': 'Spider-Man: Into the Spider-Verse (2018)'}, {'movieId': 698, 'poster_path': '/85cWkCVftiVs0BVey6pxX8uNmLt.jpg', 'title': 'Dark Knight Rises, The (2012)'}, {'movieId': 500, 'poster_path': '/2ZOm4cedJanmN85ZiWrwZPUNv0d.jpg', 'title': 'Serenity (2005)'}, {'movieId': 181, 'poster_path': '/pRn3TJHbAqCAO6U8Dw5DayVUuX3.jpg', 'title': 'Gladiator (2000)'}, {'movieId': 245, 'poster_path': '/8RW2runSEc34IwKN2D1aPcJd2UL.jpg', 'title': 'Batman Begins (2005)'}, {'movieId': 411, 'poster_path': '/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg', 'title': 'Catch Me If You Can (2002)'}, {'movieId': 775, 'poster_path': '/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg', 'title': 'Guardians of the Galaxy (2014)'}]",I am very knowledgeable,c,True,True,True,Employed full time
5f824d9d1854be37c8464d2d,5f868b6d2534c81dd7381c83,5f8574e1321766020cfa1d2e,18,"Wed, 14 Oct 2020 05:34:25 GMT",FR,"Wed, 14 Oct 2020 05:26:46 GMT",High school,Male,4,4,1,1,1,1,4,5,5,3,5,5,5,4,4,4,4,"[{'movieId': 297, 'poster_path': '/k1lICEYRpJeFRIRfjxYwmpO9LTu.jpg', 'title': 'Fight Club (1999)'}, {'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 260, 'poster_path': '/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg', 'title': 'Silence of the Lambs, The (1991)'}, {'movieId': 654, 'poster_path': '/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg', 'title': 'Inception (2010)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}, {'movieId': 227, 'poster_path': '/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg', 'title': 'Lord of the Rings: The Return of the King, The (2003)'}, {'movieId': 758, 'poster_path': '/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg', 'title': 'Interstellar (2014)'}, {'movieId': 1001, 'poster_path': '/ylagLHIbG0F1blqSFqY6pa56Omr.jpg', 'title': 'Good Will Hunting (1997)'}, {'movieId': 36, 'poster_path': '/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg', 'title': 'Lord of the Rings: The Two Towers, The (2002)'}, {'movieId': 48, 'poster_path': '/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg', 'title': 'Eternal Sunshine of the Spotless Mind (2004)'}, {'movieId': 2538, 'poster_path': '/tWkYclnnChwoMMBFECsEjd5hb77.jpg', 'title': 'Wallace & Gromit: The Best of Aardman Animation (1996)'}, {'movieId': 262, 'poster_path': '/4hRtelqMooXuVUVXuMYt3KbdCWM.jpg', 'title': 'Wallace & Gromit: A Close Shave (1995)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 1847, 'poster_path': '/3DzePKMbLMIM636S6syCy3cLPqj.jpg', 'title': 'Pianist, The (2002)'}, {'movieId': 805, 'poster_path': '/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg', 'title': 'The Martian (2015)'}, {'movieId': 167, 'poster_path': '/fIssD3w3SvIhPPmVo4WMgZDVLID.jpg', 'title': 'Sixth Sense, The (1999)'}, {'movieId': 586, 'poster_path': '/Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg', 'title': 'WALL·E (2008)'}, {'movieId': 827, 'poster_path': '/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg', 'title': 'Arrival (2016)'}, {'movieId': 916, 'poster_path': '/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg', 'title': 'Spider-Man: Into the Spider-Verse (2018)'}, {'movieId': 724, 'poster_path': '/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg', 'title': 'Django Unchained (2012)'}, {'movieId': 698, 'poster_path': '/85cWkCVftiVs0BVey6pxX8uNmLt.jpg', 'title': 'Dark Knight Rises, The (2012)'}, {'movieId': 876, 'poster_path': '/rIfKIYMbwVlnAXOOaQRsm34GW3S.jpg', 'title': 'Up (2009)'}, {'movieId': 645, 'poster_path': '/kve20tXwUZpu4GUX8l6X7Z4jmL6.jpg', 'title': 'Shutter Island (2010)'}, {'movieId': 181, 'poster_path': '/pRn3TJHbAqCAO6U8Dw5DayVUuX3.jpg', 'title': 'Gladiator (2000)'}, {'movieId': 3027, 'poster_path': '/eKi8dIrr8voobbaGzDpe8w0PVbC.jpg', 'title': 'Coco (2017)'}, {'movieId': 93, 'poster_path': '/wcJFUcbPfXJRXRNXNFfF0W6dpx.jpg', 'title': 'Terminator 2: Judgment Day (1991)'}, {'movieId': 245, 'poster_path': '/8RW2runSEc34IwKN2D1aPcJd2UL.jpg', 'title': 'Batman Begins (2005)'}, {'movieId': 411, 'poster_path': '/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg', 'title': 'Catch Me If You Can (2002)'}, {'movieId': 2455, 'poster_path': '/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg', 'title': 'Prisoners (2013)'}, {'movieId': 773, 'poster_path': '/qymaJhucquUwjpb8oiqynMeXnID.jpg', 'title': 'Gone Girl (2014)'}, {'movieId': 806, 'poster_path': '/lRHE0vzf3oYJrhbsHXjIkF4Tl5A.jpg', 'title': 'Inside Out (2015)'}, {'movieId': 768, 'poster_path': '/uUHvlkLavotfGsNtosDy8ShsIYF.jpg', 'title': 'Edge of Tomorrow (2014)'}, {'movieId': 665, 'poster_path': '/uQ538BfYLDJh3GXlzRZLo0j7PFj.jpg', 'title': ""King's Speech, The (2010)""}, {'movieId': 2664, 'poster_path': '/qbaIViX3tgWSTSFXbldq0ODMdi4.jpg', 'title': 'Get Out (2017)'}, {'movieId': 516, 'poster_path': '/kxekpqZUpO5W65QT12goucFvyx9.jpg', 'title': 'V for Vendetta (2006)'}, {'movieId': 3025, 'poster_path': '/pCURNjeomWbMSdiP64gj8NVVHTQ.jpg', 'title': 'Room (2015)'}, {'movieId': 648, 'poster_path': '/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg', 'title': 'How to Train Your Dragon (2010)'}, {'movieId': 606, 'poster_path': '/w3zz8djZKknVpkpHi0I7kqibzbC.jpg', 'title': 'Gran Torino (2008)'}, {'movieId': 688, 'poster_path': '/da22ZBmrDOXOCDRvr8Gic8ldhv4.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 2 (2011)'}, {'movieId': 73, 'poster_path': '/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg', 'title': 'Apollo 13 (1995)'}, {'movieId': 750, 'poster_path': '/sOxr33wnRuKazR9ClHek73T8qnK.jpg', 'title': 'Wolf of Wall Street, The (2013)'}, {'movieId': 905, 'poster_path': '/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg', 'title': 'Zootopia (2016)'}, {'movieId': 133, 'poster_path': '/jW8w2QZnCSRblYWPc5FKAkS1cal.jpg', 'title': 'Truman Show, The (1998)'}, {'movieId': 781, 'poster_path': '/2mxS4wUimwlLmI1xp6QW6NSU361.jpg', 'title': 'Big Hero 6 (2014)'}, {'movieId': 439, 'poster_path': '/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg', 'title': 'Kill Bill: Vol. 1 (2003)'}, {'movieId': 830, 'poster_path': '/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg', 'title': 'Logan (2017)'}, {'movieId': 526, 'poster_path': '/tFnTds88mCuLcLPBseK1kF2E3qv.jpg', 'title': 'Little Miss Sunshine (2006)'}, {'movieId': 236, 'poster_path': '/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg', 'title': 'Incredibles, The (2004)'}, {'movieId': 664, 'poster_path': '/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 1 (2010)'}]",I am very knowledgeable,d,True,True,True,Student
5f313ddc5889e85e207fceeb,5f86b1d8079680000aa487d7,5f8574e1321766020cfa1d2e,40,"Wed, 14 Oct 2020 08:10:34 GMT",US,"Wed, 14 Oct 2020 08:08:31 GMT",Master's degree,Male,4,4,5,4,5,4,5,4,5,5,5,5,4,5,5,4,5,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 1823, 'poster_path': '/w7WxNbb0mcWpwDMd3pJA7LQRfnt.jpg', 'title': 'Intouchables (2011)'}, {'movieId': 270, 'poster_path': '/wRTCxYHx1d9diFFmOHQZT7CjdUV.jpg', 'title': 'Wallace & Gromit: The Wrong Trousers (1993)'}, {'movieId': 36, 'poster_path': '/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg', 'title': 'Lord of the Rings: The Two Towers, The (2002)'}]",I am an expert,a,True,True,True,Employed full time
